Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061005092,https://kawalpemilu.org/h/317406100592,null,null,null,null,null,null
3174061005093,https://kawalpemilu.org/h/317406100593,null,null,null,null,null,null
3174061005094,https://kawalpemilu.org/h/317406100594,null,null,null,null,null,null
3174061005095,https://kawalpemilu.org/h/317406100595,null,null,null,null,null,null
3174061005096,https://kawalpemilu.org/h/317406100596,null,null,null,null,null,null
3174061005097,https://kawalpemilu.org/h/317406100597,null,null,null,100,48,52
3174061004001,https://kawalpemilu.org/h/31740610041,null,null,null,null,null,null
3174061004002,https://kawalpemilu.org/h/31740610042,null,null,null,null,null,null
3174061004003,https://kawalpemilu.org/h/31740610043,null,null,null,null,null,null
3174061004004,https://kawalpemilu.org/h/31740610044,null,null,null,63,92,25
3174061004005,https://kawalpemilu.org/h/31740610045,null,null,null,87,69,32
3174061004006,https://kawalpemilu.org/h/31740610046,null,null,null,null,null,null
3174061004007,https://kawalpemilu.org/h/31740610047,null,null,null,null,null,null
3174061004008,https://kawalpemilu.org/h/31740610048,null,null,null,62,109,33
3174061004009,https://kawalpemilu.org/h/31740610049,null,null,null,null,null,null
3174061004010,https://kawalpemilu.org/h/317406100410,null,null,null,null,null,null
3174061004011,https://kawalpemilu.org/h/317406100411,null,null,null,null,null,null
3174061004012,https://kawalpemilu.org/h/317406100412,null,null,null,null,null,null
3174061004013,https://kawalpemilu.org/h/317406100413,null,null,null,null,null,null
3174061004014,https://kawalpemilu.org/h/317406100414,null,null,null,null,null,null
3174061004015,https://kawalpemilu.org/h/317406100415,null,null,null,null,null,null
3174061004016,https://kawalpemilu.org/h/317406100416,null,null,null,99,90,43
3174061004017,https://kawalpemilu.org/h/317406100417,null,null,null,89,84,45
3174061004018,https://kawalpemilu.org/h/317406100418,null,null,null,null,null,null
3174061004019,https://kawalpemilu.org/h/317406100419,null,null,null,null,null,null
3174061004020,https://kawalpemilu.org/h/317406100420,null,null,null,null,null,null
3174061004021,https://kawalpemilu.org/h/317406100421,null,null,null,null,null,null
3174061004022,https://kawalpemilu.org/h/317406100422,null,null,null,null,null,null
3174061004023,https://kawalpemilu.org/h/317406100423,null,null,null,null,null,null
3174061004024,https://kawalpemilu.org/h/317406100424,null,null,null,92,64,31
3174061004025,https://kawalpemilu.org/h/317406100425,null,null,null,null,null,null
3174061004026,https://kawalpemilu.org/h/317406100426,null,null,null,56,75,34
3174061004027,https://kawalpemilu.org/h/317406100427,null,null,null,null,null,null
3174061004028,https://kawalpemilu.org/h/317406100428,null,null,null,137,64,18
3174061004029,https://kawalpemilu.org/h/317406100429,null,null,null,null,null,null
3174061004030,https://kawalpemilu.org/h/317406100430,null,null,null,81,49,32
3174061004031,https://kawalpemilu.org/h/317406100431,null,null,null,66,65,53
3174061004032,https://kawalpemilu.org/h/317406100432,null,null,null,81,52,36
3174061004033,https://kawalpemilu.org/h/317406100433,null,null,null,69,60,51
3174061004034,https://kawalpemilu.org/h/317406100434,null,null,null,null,null,null
3174061004035,https://kawalpemilu.org/h/317406100435,null,null,null,54,87,18
3174061004036,https://kawalpemilu.org/h/317406100436,null,null,null,83,56,14
3174061004037,https://kawalpemilu.org/h/317406100437,null,null,null,null,null,null
3174061004038,https://kawalpemilu.org/h/317406100438,null,null,null,142,66,43
3174061004039,https://kawalpemilu.org/h/317406100439,null,null,null,null,null,null
3174061004040,https://kawalpemilu.org/h/317406100440,null,null,null,122,65,39
3174061004041,https://kawalpemilu.org/h/317406100441,null,null,null,112,99,27
3174061004042,https://kawalpemilu.org/h/317406100442,null,null,null,null,null,null
3174061004043,https://kawalpemilu.org/h/317406100443,null,null,null,null,null,null
3174061004044,https://kawalpemilu.org/h/317406100444,null,null,null,85,76,26
3174061004045,https://kawalpemilu.org/h/317406100445,null,null,null,null,null,null
3174061004046,https://kawalpemilu.org/h/317406100446,null,null,null,null,null,null
3174061004047,https://kawalpemilu.org/h/317406100447,null,null,null,115,63,17
3174061004048,https://kawalpemilu.org/h/317406100448,null,null,null,null,null,null
3174061004049,https://kawalpemilu.org/h/317406100449,null,null,null,107,82,48
3174061004050,https://kawalpemilu.org/h/317406100450,null,null,null,95,89,50
3174061004051,https://kawalpemilu.org/h/317406100451,null,null,null,107,93,36
3174061004052,https://kawalpemilu.org/h/317406100452,null,null,null,null,null,null
3174061004053,https://kawalpemilu.org/h/317406100453,null,null,null,89,84,63
3174061004054,https://kawalpemilu.org/h/317406100454,null,null,null,107,68,31
3174061004055,https://kawalpemilu.org/h/317406100455,null,null,null,null,null,null
3174061004056,https://kawalpemilu.org/h/317406100456,null,null,null,93,100,29
3174061004057,https://kawalpemilu.org/h/317406100457,null,null,null,108,83,47
3174061004058,https://kawalpemilu.org/h/317406100458,null,null,null,128,104,35
3174061004059,https://kawalpemilu.org/h/317406100459,null,null,null,null,null,null
3174061004060,https://kawalpemilu.org/h/317406100460,null,null,null,null,null,null
3174061004061,https://kawalpemilu.org/h/317406100461,null,null,null,null,null,null
3174061004062,https://kawalpemilu.org/h/317406100462,null,null,null,null,null,null
3174061004063,https://kawalpemilu.org/h/317406100463,null,null,null,null,null,null
3174061004064,https://kawalpemilu.org/h/317406100464,null,null,null,95,86,24
3174061004065,https://kawalpemilu.org/h/317406100465,null,null,null,null,null,null
3174061004066,https://kawalpemilu.org/h/317406100466,null,null,null,null,null,null
3174061004067,https://kawalpemilu.org/h/317406100467,null,null,null,null,null,null
3174061004068,https://kawalpemilu.org/h/317406100468,null,null,null,null,null,null
3174061004069,https://kawalpemilu.org/h/317406100469,null,null,null,126,97,24
3174061004070,https://kawalpemilu.org/h/317406100470,null,null,null,null,null,null
3174061004071,https://kawalpemilu.org/h/317406100471,null,null,null,83,88,33
3174061004072,https://kawalpemilu.org/h/317406100472,null,null,null,93,88,32
3174061004073,https://kawalpemilu.org/h/317406100473,null,null,null,null,null,null
3174061004074,https://kawalpemilu.org/h/317406100474,null,null,null,89,96,33
3174061004075,https://kawalpemilu.org/h/317406100475,null,null,null,null,null,null
3174061004076,https://kawalpemilu.org/h/317406100476,null,null,null,null,null,null
3174061004077,https://kawalpemilu.org/h/317406100477,null,null,null,null,null,null
3174061004078,https://kawalpemilu.org/h/317406100478,null,null,null,null,null,null
3174061004079,https://kawalpemilu.org/h/317406100479,null,null,null,106,79,24
3174061004080,https://kawalpemilu.org/h/317406100480,null,null,null,null,null,null
3174061004081,https://kawalpemilu.org/h/317406100481,null,null,null,null,null,null
3174061002001,https://kawalpemilu.org/h/31740610021,null,null,null,94,88,36
