Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3173011001159,https://kawalpemilu.org/h/3173011001159,null,null,null,null,null,null
3173011001160,https://kawalpemilu.org/h/3173011001160,null,null,null,null,null,null
3173011001161,https://kawalpemilu.org/h/3173011001161,null,null,null,null,null,null
3173011001162,https://kawalpemilu.org/h/3173011001162,null,null,null,null,null,null
3173011001163,https://kawalpemilu.org/h/3173011001163,null,null,null,null,null,null
3173011001164,https://kawalpemilu.org/h/3173011001164,null,null,null,null,null,null
3173011001165,https://kawalpemilu.org/h/3173011001165,null,null,null,null,null,null
3173011001166,https://kawalpemilu.org/h/3173011001166,null,null,null,null,null,null
3173011001167,https://kawalpemilu.org/h/3173011001167,null,null,null,null,null,null
3173011001168,https://kawalpemilu.org/h/3173011001168,null,null,null,null,null,null
3173011001169,https://kawalpemilu.org/h/3173011001169,null,null,null,null,null,null
3173011001170,https://kawalpemilu.org/h/3173011001170,null,null,null,null,null,null
3173011001171,https://kawalpemilu.org/h/3173011001171,null,null,null,null,null,null
3173011001172,https://kawalpemilu.org/h/3173011001172,null,null,null,null,null,null
3173011001173,https://kawalpemilu.org/h/3173011001173,null,null,null,null,null,null
3173011001174,https://kawalpemilu.org/h/3173011001174,null,null,null,null,null,null
3173011001175,https://kawalpemilu.org/h/3173011001175,null,null,null,null,null,null
3173011001176,https://kawalpemilu.org/h/3173011001176,null,null,null,null,null,null
3173011001177,https://kawalpemilu.org/h/3173011001177,null,null,null,null,null,null
3173011001178,https://kawalpemilu.org/h/3173011001178,null,null,null,null,null,null
3173011001179,https://kawalpemilu.org/h/3173011001179,null,null,null,null,null,null
3173011001180,https://kawalpemilu.org/h/3173011001180,null,null,null,null,null,null
3173011001181,https://kawalpemilu.org/h/3173011001181,null,null,null,null,null,null
3173011001182,https://kawalpemilu.org/h/3173011001182,null,null,null,null,null,null
3173011001183,https://kawalpemilu.org/h/3173011001183,null,null,null,null,null,null
3173011001184,https://kawalpemilu.org/h/3173011001184,null,null,null,null,null,null
3173011001185,https://kawalpemilu.org/h/3173011001185,null,null,null,null,null,null
3173011001186,https://kawalpemilu.org/h/3173011001186,null,null,null,null,null,null
3173011001187,https://kawalpemilu.org/h/3173011001187,null,null,null,null,null,null
3173011001188,https://kawalpemilu.org/h/3173011001188,null,null,null,null,null,null
3173011001189,https://kawalpemilu.org/h/3173011001189,null,null,null,null,null,null
3173011001190,https://kawalpemilu.org/h/3173011001190,null,null,null,null,null,null
3173011001191,https://kawalpemilu.org/h/3173011001191,null,null,null,null,null,null
3173011001192,https://kawalpemilu.org/h/3173011001192,null,null,null,null,null,null
3173011001193,https://kawalpemilu.org/h/3173011001193,null,null,null,null,null,null
3173011001194,https://kawalpemilu.org/h/3173011001194,null,null,null,null,null,null
3173011001195,https://kawalpemilu.org/h/3173011001195,null,null,null,null,null,null
3173011001196,https://kawalpemilu.org/h/3173011001196,null,null,null,null,null,null
3173011001197,https://kawalpemilu.org/h/3173011001197,null,null,null,null,null,null
3173011001198,https://kawalpemilu.org/h/3173011001198,null,null,null,null,null,null
3173011001199,https://kawalpemilu.org/h/3173011001199,null,null,null,null,null,null
3173011001200,https://kawalpemilu.org/h/3173011001200,null,null,null,null,null,null
3173011001201,https://kawalpemilu.org/h/3173011001201,null,null,null,null,null,null
3173011001202,https://kawalpemilu.org/h/3173011001202,null,null,null,null,null,null
3173011001203,https://kawalpemilu.org/h/3173011001203,null,null,null,null,null,null
3173011001204,https://kawalpemilu.org/h/3173011001204,null,null,null,null,null,null
3173011001205,https://kawalpemilu.org/h/3173011001205,null,null,null,null,null,null
3173011001206,https://kawalpemilu.org/h/3173011001206,null,null,null,null,null,null
3173011001207,https://kawalpemilu.org/h/3173011001207,null,null,null,null,null,null
3173011001208,https://kawalpemilu.org/h/3173011001208,null,null,null,null,null,null
3173011001209,https://kawalpemilu.org/h/3173011001209,null,null,null,null,null,null
3173011001210,https://kawalpemilu.org/h/3173011001210,null,null,null,null,null,null
3173011001211,https://kawalpemilu.org/h/3173011001211,null,null,null,null,null,null
3173011001212,https://kawalpemilu.org/h/3173011001212,null,null,null,null,null,null
3173011001213,https://kawalpemilu.org/h/3173011001213,null,null,null,null,null,null
3173011001214,https://kawalpemilu.org/h/3173011001214,null,null,null,null,null,null
3173011001215,https://kawalpemilu.org/h/3173011001215,null,null,null,null,null,null
3173011001216,https://kawalpemilu.org/h/3173011001216,null,null,null,null,null,null
3173011001217,https://kawalpemilu.org/h/3173011001217,null,null,null,null,null,null
3173011001218,https://kawalpemilu.org/h/3173011001218,null,null,null,2,65,108
3173011001219,https://kawalpemilu.org/h/3173011001219,null,null,null,null,null,null
3173011001220,https://kawalpemilu.org/h/3173011001220,null,null,null,null,null,null
3173011001221,https://kawalpemilu.org/h/3173011001221,null,null,null,3,97,125
3173011001222,https://kawalpemilu.org/h/3173011001222,null,null,null,7,110,113
3173011001223,https://kawalpemilu.org/h/3173011001223,null,null,null,null,null,null
3173011001224,https://kawalpemilu.org/h/3173011001224,null,null,null,null,null,null
3173011001225,https://kawalpemilu.org/h/3173011001225,null,null,null,null,null,null
3173011001226,https://kawalpemilu.org/h/3173011001226,null,null,null,null,null,null
3173011001227,https://kawalpemilu.org/h/3173011001227,null,null,null,null,null,null
